主题,来源,标题,原文链接,之前日期,核验后日期,状态,依据,未核实原因,核验时间
building,武汉市自然资源和城乡建设局,武自然资建规〔2026〕1号 市自然资源和城建局 市住房和城市更新局 关于印发《武汉市建设工程建筑面积计算规则》的通知,https://zrzyhcxjs.wuhan.gov.cn/zwgk_18/zcfgyjd/gfxwj/202601/t20260129_2721563.shtml,2026-01-21T00:00:00+08:00,2026-01-21T15:20:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.350000+08:00
building,武汉市自然资源和城乡建设局,武自然资建规〔2025〕3号 市自然资源和城乡建设局关于印发《武汉市绿色建筑标识认定管理 实施细则》的通知,https://zrzyhcxjs.wuhan.gov.cn/zwgk_18/zcfgyjd/gfxwj/202505/t20250506_2577296.shtml,2025-05-06T00:00:00+08:00,2025-05-06T16:07:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.361000+08:00
building,武汉市自然资源和城乡建设局,关于印发《武汉市预拌混凝土厂站智能化技术导则》的通知,https://zrzyhcxjs.wuhan.gov.cn/gsggzx/zxwj/202505/t20250513_2580190.shtml,2025-05-13T00:00:00+08:00,2025-05-13T10:09:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.376000+08:00
building,武汉市自然资源和城乡建设局,关于转发湖北省住房和城乡建设厅《关于开展2025年度湖北省建筑业新技术应用示范工程立项申报工作的通知》的通知,https://zrzyhcxjs.wuhan.gov.cn/gsggzx/zxwj/202505/t20250513_2580196.shtml,2025-05-13T00:00:00+08:00,2025-05-13T10:16:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.365000+08:00
building,武汉市住房和城市更新局,市住房和城市更新局关于印发武汉市市政基础设施工程项目招标投标管理规定的通知,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/gfxwjsjk/202512/t20251229_2703475.shtml,2025-12-26T00:00:00+08:00,2025-12-26T08:48:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.382000+08:00
building,广州市住房和城乡建设局,在线访谈丨引导企业开发“好房子” 城中村改造安置“应开尽开”,http://zfcj.gz.gov.cn/hdjl/zxft/content/post_10684863.html,2026-02-10T00:00:00+08:00,2026-02-10T14:28:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.395000+08:00
building,广州市住房和城乡建设局,广州市城中村改造建设指挥部关于公布广州市城中村改造劳动竞赛（2026年一季度）市级评选结果的通知,http://zfcj.gz.gov.cn/zjyw/csgx/gsgz/content/post_10974016.html,2026-06-18T00:00:00+08:00,2026-06-18T11:41:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.452000+08:00
building,广州市住房和城乡建设局,广州市人民政府关于同意《花都区新街村、大陵村城市更新单元控制性详细规划》等2项规划成果的批复,http://zfcj.gz.gov.cn/zjyw/csgx/gsgz/content/post_10909546.html,2026-02-10T00:00:00+08:00,2026-02-10T12:02:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.491000+08:00
building,广州市住房和城乡建设局,“全运年看广州系列发布会——绿色低碳全运”新闻发布会,http://zfcj.gz.gov.cn/zjdt/xwfyr/content/post_10401593.html,2025-08-14T00:00:00+08:00,2025-08-14T15:33:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.401000+08:00
building,佛山市住房和城乡建设局,佛山市住房和城乡建设局关于表扬佛山市绿色建材应用交流项目（第六批）参建单位的通报,http://fszj.foshan.gov.cn/zwgk/txgg/content/post_7247722.html,2026-09-03T00:00:00+08:00,2026-09-03T16:56:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.838000+08:00
building,佛山市住房和城乡建设局,佛山市住房和城乡建设局关于对《佛山市装配式建筑评价指引（试行）》等3份指引主编及参编单位予以通报表扬的通知,http://fszj.foshan.gov.cn/zwgk/txgg/content/post_7302696.html,2026-09-07T00:00:00+08:00,2026-09-07T17:24:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.832000+08:00
building,佛山市住房和城乡建设局,佛山市住房和城乡建设局关于公布佛山市绿色建材应用交流项目（第六批）名单的通知,http://fszj.foshan.gov.cn/zwgk/txgg/content/post_7222832.html,2026-08-31T00:00:00+08:00,2026-08-31T17:35:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.914000+08:00
building,佛山市住房和城乡建设局,佛山市住房和城乡建设局关于开展“智能建造+产业工人”用工模式试点工作的通知,http://fszj.foshan.gov.cn/zwgk/txgg/content/post_7223809.html,2026-09-01T00:00:00+08:00,2026-09-01T16:55:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.854000+08:00
building,广州市住房和城乡建设局,广州市住房和城乡建设局关于印发强化住宅设计消防安全保障若干措施的通知,http://zfcj.gz.gov.cn/zwgk/xxgkml/bmwj/qtwj/content/post_10721396.html,2026-03-11T00:00:00+08:00,2026-03-11T15:16:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.812000+08:00
building,佛山市住房和城乡建设局,佛山市住房和城乡建设局关于印发《佛山市装配式建筑评价指引（试行）》等3份指引的通知,http://fszj.foshan.gov.cn/zwgk/txgg/content/post_7222508.html,2026-08-31T00:00:00+08:00,2026-08-31T15:14:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.930000+08:00
building,佛山市住房和城乡建设局,佛山市住房和城乡建设局 佛山市人力资源和社会保障局 佛山市总工会关于举办2026年佛山市住房城乡建设行业装配式施工员职业技能竞赛的通知,http://fszj.foshan.gov.cn/zwgk/txgg/content/post_7220065.html,2026-08-26T00:00:00+08:00,2026-08-26T18:17:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.950000+08:00
building,广州市住房和城乡建设局,市住房城乡建设局组织城市体检观察员开展志愿活动,http://zfcj.gz.gov.cn/zjdt/tpxw/content/post_10979128.html,2026-08-26T00:00:00+08:00,2026-08-26T14:25:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.404000+08:00
ai,IT之家,“傻瓜式”剪片：Adobe Premiere 更新 AI 功能，时间线上能直接生成音视频素材,https://www.ithome.com/0/999/926.htm,2026-09-08T00:00:00+08:00,2026-09-08T21:21:33+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:36.006000+08:00
building,西安市住房和城乡建设局,召开2027年城市更新项目谋划储备工作动员会,https://zjj.xa.gov.cn/zw/zfxxgkml/zwxx/gzdt/2091732037491789826.html,2026-08-24T00:00:00+08:00,2026-08-24T11:37:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.953000+08:00
building,西安市住房和城乡建设局,市住建局现场调研城市更新片区建设和闲置资产盘活工作,https://zjj.xa.gov.cn/zw/zfxxgkml/zwxx/gzdt/2086287923612254209.html,2026-08-09T00:00:00+08:00,2026-08-09T11:05:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.971000+08:00
ai,IT之家,高通与亚马逊达成合作，共同打造 AI 定制芯片与 1.6T 光互联解决方案,https://www.ithome.com/0/999/925.htm,2026-09-08T00:00:00+08:00,2026-09-08T21:15:57+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:36.113000+08:00
building,西安市住房和城乡建设局,张小波调研城市更新和闲置资产盘活工作并组织召开推进会,https://zjj.xa.gov.cn/zw/zfxxgkml/zwxx/gzdt/2076167310420250625.html,2026-07-12T00:00:00+08:00,2026-07-12T17:45:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:35.983000+08:00
ai,AIHOT,OECD 报告：少用 AI 完成课业的学生整体表现优于常用 AI 的学生,https://www.ithome.com/0/999/909.htm,2026-09-08T00:00:00+08:00,2026-09-08T20:09:39+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:36.139000+08:00
building,西安市住房和城乡建设局,绿色建筑评价标识项目公示,https://zjj.xa.gov.cn/zw/zfxxgkml/zwxx/gsgg/lsjzpjbsxmgs/1.html,,,未知,,未读取到明确发布时间,2026-09-09T10:03:35.995000+08:00
ai,AIHOT,美国执法机构担忧雷朋 Meta 智能眼镜被用于秘密监控与恐袭侦察,https://www.ithome.com/0/999/896.htm,2026-09-08T00:00:00+08:00,2026-09-08T19:16:36+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:37.212000+08:00
ai,AIHOT,代理在多大程度上运用了测试/验证技术？,https://danluu.com/agentic-testing,2026-09-08T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:36.153000+08:00
ai,AIHOT,BestBlogs 早报：AI 工程实践与智能体趋势,https://x.com/hongming731/status/2097290272002761149,2026-09-08T00:00:00+08:00,2026-09-08T19:45:41.271000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,GitHub Trending,openai /      skills,https://github.com/openai/skills,,,未知,,非单篇内容链接,2026-09-09T10:03:46.289000+08:00
ai,GitHub Trending,heygen-com /      hyperframes,https://github.com/heygen-com/hyperframes,,,未知,,非单篇内容链接,2026-09-09T10:03:46.289000+08:00
ai,GitHub Trending,multica-ai /      andrej-karpathy-skills,https://github.com/multica-ai/andrej-karpathy-skills,,,未知,,非单篇内容链接,2026-09-09T10:03:46.289000+08:00
ai,GitHub Trending,browser-use /      browser-use,https://github.com/browser-use/browser-use,,,未知,,非单篇内容链接,2026-09-09T10:03:46.289000+08:00
finance,财联社,多国加息只是最明面的威胁？2026真正的“疯狂剧本”要开启了！,https://www.cls.cn/detail/2476895,,2026-09-08T14:41:13+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.289000+08:00
finance,财联社,存储芯片议价权生变：据称苹果罕见签下NAND长协，不设价格上限,https://www.cls.cn/detail/2477083,,2026-09-08T17:19:49+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.458000+08:00
finance,财联社,布油再度逼近100美元大关！胡塞武装称沙特境内“无安全之地”,https://www.cls.cn/detail/2477298,,2026-09-08T19:03:09+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.499000+08:00
finance,财联社,工信部：制定实施化纤、造纸、乳制品、食糖、食盐等产业政策 组织开展“人工智能＋三品”专项行动,https://www.cls.cn/detail/2476936,,2026-09-08T14:59:30+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.537000+08:00
finance,财联社,【焦点复盘】三大指数收盘涨跌互现，超强厄尔尼诺引爆糖业股，算力硬件端集体熄火,https://www.cls.cn/detail/2477163,,2026-09-08T17:27:04+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.637000+08:00
ai,AIHOT,DeepSeek Flash 4.1 API 测试中即将发布,https://x.com/kimmonismus/status/2097286327909675477,2026-09-08T00:00:00+08:00,2026-09-08T19:30:00.926000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
finance,财联社,智己启动“无方向盘”车辆测试、特斯拉Cybercab将登陆中国 线控底盘或升温,https://www.cls.cn/detail/2477046,,2026-09-08T16:27:39+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.692000+08:00
finance,财联社,国际油价上涨 美股期指下跌 英特尔盘前大涨超4%  | 今夜看点,https://www.cls.cn/detail/2477380,,2026-09-08T20:32:14+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.821000+08:00
finance,财联社,资金涌入，粮食ETF霸榜！超强厄尔尼诺之下，气候主题成新共识？,https://www.cls.cn/detail/2477452,,2026-09-08T21:26:47+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.904000+08:00
health,百度热搜,上海：10月1日起生娃个人“不花钱”,https://www.baidu.com/s?wd=%E4%B8%8A%E6%B5%B7%EF%BC%9A10%E6%9C%881%E6%97%A5%E8%B5%B7%E7%94%9F%E5%A8%83%E4%B8%AA%E4%BA%BA%E2%80%9C%E4%B8%8D%E8%8A%B1%E9%92%B1%E2%80%9D,,,未知,,非单篇内容链接,2026-09-09T10:03:46.944000+08:00
health,百度热搜,到底孩子多大可以有手机 能玩多久,https://www.baidu.com/s?wd=%E5%88%B0%E5%BA%95%E5%AD%A9%E5%AD%90%E5%A4%9A%E5%A4%A7%E5%8F%AF%E4%BB%A5%E6%9C%89%E6%89%8B%E6%9C%BA+%E8%83%BD%E7%8E%A9%E5%A4%9A%E4%B9%85,,,未知,,非单篇内容链接,2026-09-09T10:03:46.944000+08:00
health,微博,医生眼里让大脑休息最好的方法,https://s.weibo.com/weibo?q=%E5%8C%BB%E7%94%9F%E7%9C%BC%E9%87%8C%E8%AE%A9%E5%A4%A7%E8%84%91%E4%BC%91%E6%81%AF%E6%9C%80%E5%A5%BD%E7%9A%84%E6%96%B9%E6%B3%95&t=31&band_rank=4&Refer=top,,,未知,,非单篇内容链接,2026-09-09T10:03:46.944000+08:00
finance,财联社,【每日收评】双创指数冲高回落均跌超1%，农业、化肥板块集体爆发，油气股午后异军突起,https://www.cls.cn/detail/2477092,,2026-09-08T16:49:37+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:46.788000+08:00
health,今日头条,这轮冷空气究竟有多猛,https://www.toutiao.com/trending/7683122445766626859/,,,未知,,非单篇内容链接,2026-09-09T10:03:46.961000+08:00
health,今日头条,武汉非法代孕地下实验室被查封,https://www.toutiao.com/trending/7683099642745242158/,,,未知,,非单篇内容链接,2026-09-09T10:03:46.961000+08:00
health,今日头条,迪丽热巴回应被评“晒黑长胖变壮”,https://www.toutiao.com/trending/7682562559854231606/,,,未知,,非单篇内容链接,2026-09-09T10:03:46.961000+08:00
health,澎湃新闻,云南牟定县两名留守儿童被胡蜂蜇亡案将开庭,https://www.thepaper.cn/newsDetail_forward_34027850,,,未知,,未读取到明确发布时间,2026-09-09T10:03:46.961000+08:00
health,知乎,媒体称塑料外卖盒等都含有微塑料，会穿过血脑屏障进入大脑，什么是微塑料？会产生什么影响？又该如何应对？,https://www.zhihu.com/question/2080223901372474890,,,未知,,原网页暂不可访问,2026-09-09T10:03:46.944000+08:00
health,澎湃新闻,武汉通报非法辅助生殖地下实验室：已查封，8名涉案人员被控制,https://www.thepaper.cn/newsDetail_forward_34030151,,,未知,,未读取到明确发布时间,2026-09-09T10:03:47.052000+08:00
health,百度贴吧,爸爸含泪举报女儿吸笑气,https://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28363037&amp;topic_name=%E7%88%B8%E7%88%B8%E5%90%AB%E6%B3%AA%E4%B8%BE%E6%8A%A5%E5%A5%B3%E5%84%BF%E5%90%B8%E7%AC%91%E6%B0%94,,,未知,,非单篇内容链接,2026-09-09T10:03:47.071000+08:00
ai,AIHOT,阿里云Qwen推Spider Cat新API入口,https://x.com/alibaba_cloud/status/2097277371514544633,2026-09-08T00:00:00+08:00,2026-09-08T18:54:25.555000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
building,辽宁省住房和城乡建设厅,关于公布辽宁省智能建造典型应用项目名单的通知,https://zjt.ln.gov.cn/zjt/tftz/2026011409171982046/index.shtml,2026-01-14T00:00:00+08:00,2026-01-14T00:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.071000+08:00
health,虎扑,至今不懂刘翔跟腱断裂 周琦吃鸡蛋灌饼这种事的黑点到底在哪 没开智的戾气人到底有多少,https://bbs.hupu.com/642311878.html,,,未知,,未读取到明确发布时间,2026-09-09T10:03:47.056000+08:00
building,辽宁省住房和城乡建设厅,关于做好2026年度完整社区建设工作的通知,https://zjt.ln.gov.cn/zjt/tftz/2026032711085317363/index.shtml,2026-03-27T00:00:00+08:00,2026-03-27T00:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.375000+08:00
building,辽宁省住房和城乡建设厅,关于编制《辽宁省智能建造评价导则》项目的询价函,https://zjt.ln.gov.cn/zjt/gsgg/2026090210064710280/index.shtml,2026-09-02T00:00:00+08:00,2026-09-02T00:00:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.288000+08:00
ai,AIHOT,阿里云Qwen API接入渠道扩展,https://x.com/alibaba_cloud/status/2097275696770957589,2026-09-08T00:00:00+08:00,2026-09-08T18:47:46.265000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
building,温州市住房和城乡建设局,全市城市更新项目推介会召开,https://zjj.wenzhou.gov.cn/col/col1331241/art/2026/art_7907bc96b33540df93ba773e69aeccaf.html,2026-07-28T00:00:00+08:00,2026-07-28T10:16:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.439000+08:00
building,温州市住房和城乡建设局,全城绘绿卷 园博启新程——第十五届中国国际园林博览会书写浙江城市更新绿色答卷,https://zjj.wenzhou.gov.cn/col/col1229715565/art/2026/art_752a9cfd4a824aeb80e203567828944c.html,2026-07-30T00:00:00+08:00,2026-07-30T10:01:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.499000+08:00
building,嘉兴市住房和城乡建设局,嘉兴市住房和城乡建设局关于印发《嘉兴市城市更新技术导则》的通知,https://jsj.jiaxing.gov.cn/art/2025/4/1/art_1229373158_2548392.html,2025-04-01T00:00:00+08:00,2025-04-01T16:26:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.537000+08:00
building,嘉兴市住房和城乡建设局,【文字解读】《嘉兴市装配式建筑评价认定实施细则（试行）》政策...,https://jsj.jiaxing.gov.cn/col/col1229396855/art/2026/art_a752f21996444904b3f851de33e09f40.html,2026-09-01T00:00:00+08:00,2026-09-01T17:29:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.950000+08:00
building,嘉兴市住房和城乡建设局,【图片解读】《嘉兴市装配式建筑评价认定实施细则（试行）》政策...,https://jsj.jiaxing.gov.cn/col/col1229396855/art/2026/art_0ea728c6a3554a15a487d0f6ccb8f33f.html,2026-09-01T00:00:00+08:00,2026-09-01T17:33:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.836000+08:00
ai,AIHOT,Anthropic 改工程，Stripe 建企业智能体，腾讯论任务经济,https://x.com/hongming731/status/2097290218609254766,2026-09-08T00:00:00+08:00,2026-09-08T19:45:28.541000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
building,厦门市住房和建设局,厦门市住房和建设局关于集美浒井公交地块保障性租赁住房装配式建筑设计阶段预评价结果的通知,https://szjj.xm.gov.cn/zwgk/gzdt/202608/t20260831_3015036.htm,2026-08-31T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.063000+08:00
building,嘉兴市住房和城乡建设局,嘉兴市人民政府关于印发《嘉兴市城市更新管理办法（修订）》的通知,https://jsj.jiaxing.gov.cn/art/2025/3/20/art_1229373158_2547676.html,2025-03-20T00:00:00+08:00,2025-03-20T13:41:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.832000+08:00
building,厦门市住房和建设局,厦门市住房和建设局关于湿地公园TOD项目（2021P06地块）-A1-2子地块、A1-6子地块装配式建筑施工阶段评价结果的通知,https://szjj.xm.gov.cn/zwgk/gzdt/202609/t20260903_3015517.htm,2026-09-03T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.058000+08:00
building,厦门市住房和建设局,厦门市住房和建设局关于厦门现代服务业基地（丙洲片区）统建区II-3地块工程装配式建筑施工阶段评审结果的公示,https://szjj.xm.gov.cn/zwgk/gzdt/202608/t20260824_3013906.htm,2026-08-24T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.215000+08:00
building,厦门市住房和建设局,厦门市住房和建设局关于集美浒井公交地块保障性租赁住房装配式建筑设计阶段评审结果的公示,https://szjj.xm.gov.cn/zwgk/gzdt/202608/t20260819_3013382.htm,2026-08-19T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.231000+08:00
building,厦门市住房和建设局,厦门市住房和建设局关于湿地公园TOD项目（2021P06地块）-A1-2子地块、A1-6子地块装配式建筑施工阶段评价结果的通知,https://szjj.xm.gov.cn/zwgk/tzgg/202609/t20260903_3015517.htm,2026-09-03T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.254000+08:00
building,嘉兴市住房和城乡建设局,（有效）嘉建发〔2026〕4号嘉兴市建设局关于印发《嘉兴市装配式建筑评价认定实施...,https://jsj.jiaxing.gov.cn/col/col1229373161/art/2026/art_110daa2127fd4e109719eb460fc7b42d.html,2026-09-01T00:00:00+08:00,2026-09-01T17:25:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:47.788000+08:00
building,厦门市住房和建设局,《厦门市住房和建设局 厦门市财政局厦门金融监管局关于继续实施农村住宅建设施工安全保险的通知》政策解读,https://szjj.xm.gov.cn/zwgk/zfxxgk/gknr/zcwj/zcjd/202605/t20260525_2997526.htm,2026-05-25T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.359000+08:00
building,厦门市住房和建设局,厦门市住房和建设局关于乔丹运营中心项目装配式建筑设计阶段预评价结果的通知,https://szjj.xm.gov.cn/zwgk/gzdt/202608/t20260824_3013907.htm,2026-08-24T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.149000+08:00
building,厦门市住房和建设局,厦门市住房和建设局关于厦门英蓝国际金融中心装配式建筑设计阶段预评价结果的通知,https://szjj.xm.gov.cn/zwgk/gzdt/202607/t20260728_3009607.htm,2026-07-28T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:48.235000+08:00
building,福建省住房和城乡建设厅,福建省住房和城乡建设厅等7部门关于印发《福建省加快推动无障碍设施品质提升行动方案》的通知,http://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202607/t20260703_7172079.htm,2026-07-03T00:00:00+08:00,2026-07-03T17:47:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:48.459000+08:00
building,福建省住房和城乡建设厅,关于公布住建领域人工智能应用场景解决方案（第一批）的通知,http://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202609/t20260904_7209280.htm,2026-09-04T00:00:00+08:00,2026-09-04T15:07:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:48.437000+08:00
building,福建省住房和城乡建设厅,关于2025年度第六批二星级绿色建筑标识项目的公示,https://zjt.fujian.gov.cn/xxgk/tzgg/202512/t20251216_7046663.htm,2025-12-16T00:00:00+08:00,2025-12-16T09:44:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:48.402000+08:00
building,福建省住房和城乡建设厅,关于征集住建领域人工智能应用场景需求和解决方案的通知,http://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202603/t20260331_7117808.htm,2026-03-31T00:00:00+08:00,2026-03-31T18:19:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:48.885000+08:00
building,福建省住房和城乡建设厅,福建省住房和城乡建设厅等7部门关于印发《福建省加快推动无障碍设施品质提升行动方案》的通知,https://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202607/t20260703_7172079.htm,2026-07-03T00:00:00+08:00,2026-07-03T17:47:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:48.898000+08:00
building,福建省住房和城乡建设厅,关于公布住建领域人工智能应用场景解决方案（第一批）的通知,https://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202609/t20260904_7209280.htm,2026-09-04T00:00:00+08:00,2026-09-04T15:07:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:48.894000+08:00
building,武汉市住房和城市更新局,关于《武汉市既有住宅增设电梯技术导则（试行）》政策解读,https://zgj.wuhan.gov.cn/xxgk/zcfgyjd_1/zcjd/202507/t20250711_2619138.shtml,2025-06-18T00:00:00+08:00,2025-06-18T17:25:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:49.122000+08:00
building,福建省住房和城乡建设厅,关于征集住建领域人工智能应用场景需求和解决方案的通知,https://zjt.fujian.gov.cn/xxgk/zfxxgkzl/xxgkml/dfxfgzfgzhgfxwj/jskj_3794/202603/t20260331_7117808.htm,2026-03-31T00:00:00+08:00,2026-03-31T18:19:00+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:49.042000+08:00
ai,IT之家,豆包输入法推出 Windows 版，现已覆盖 PC、Mac、iOS、Android 和鸿蒙五大平台,https://www.ithome.com/0/999/934.htm,2026-09-08T00:00:00+08:00,2026-09-08T22:09:09+08:00,有来源依据,原文发布时间,,2026-09-09T10:03:49.229000+08:00
ai,AIHOT,Berkeley RDI 发布开源平台 CUA-Lite，统一计算机使用智能体的环境、数据与训练流程,https://rdi.berkeley.edu/blog/cua-lite,2026-09-08T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:49.260000+08:00
ai,Hacker News,Extracting Steering Vectors from J space,https://news.ycombinator.com/item?id=49586667,2026-09-06T22:03:24+08:00,2026-09-06T22:03:24+08:00,有来源依据,源站接口时间,,2026-09-09T10:03:48.362000+08:00
ai,Hacker News,End-to-end infrastructure for training and inferencing open weight models,https://news.ycombinator.com/item?id=49570411,2026-09-05T05:25:49+08:00,2026-09-05T05:25:49+08:00,有来源依据,源站接口时间,,2026-09-09T10:03:48.382000+08:00
ai,AIHOT,三星泰勒工厂满载，特斯拉AI5芯片在列,https://x.com/cb_doge/status/2097322397837979920,2026-09-08T00:00:00+08:00,2026-09-08T21:53:20.667000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,AIHOT,面壁智能赞 MiniCPM5-2B 本地证据地图应用,https://x.com/OpenBMB/status/2097321040695509337,2026-09-08T00:00:00+08:00,2026-09-08T21:47:57.099000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,AIHOT,我在同一项 Three.js 任务上测试了 10 种模型/连接线组合,https://alvins82.github.io/hangar-harness-model-tests,2026-09-08T00:00:00+08:00,,未知,,未读取到明确发布时间,2026-09-09T10:03:59.786000+08:00
ai,AIHOT,OpenAI内部工具爆发印证无工具团队策略,https://x.com/frxiaobei/status/2097312597938934217,2026-09-08T00:00:00+08:00,2026-09-08T21:14:24.189000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,AIHOT,MiniCPM5-2B本地运行获社区好评,https://x.com/OpenBMB/status/2097325471193252285,2026-09-08T00:00:00+08:00,2026-09-08T22:05:33.412000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,Hacker News,How well do agents use test/verification techniques?,https://news.ycombinator.com/item?id=49605246,2026-09-08T10:58:16+08:00,2026-09-08T10:58:16+08:00,有来源依据,源站接口时间,,2026-09-09T10:04:00.730000+08:00
ai,AIHOT,面壁智能开源 MiniCPM5-2B 并公开其 RL 训练栈 Meshy 与 JustRL II,https://x.com/OpenBMB/status/2097314300960604530,2026-09-08T00:00:00+08:00,2026-09-08T21:21:10.221000+08:00,有来源依据,帖子ID编码创建时间,,2026-09-09T10:11:21.159000+08:00
ai,AIHOT,海外年轻人在关心什么？和耶鲁、宾大学子聊AI、泡沫与周期、机器人与未来能源,https://elsewhere.news/zh/freesfund/what-are-young-people-overseas-thinking-about-talking-ai-bub,2026-09-08T00:00:00+08:00,2026-09-08T20:52:06+08:00,有来源依据,原文发布时间,,2026-09-09T10:04:00.285000+08:00
ai,GitHub Trending,openai /      plugins,https://github.com/openai/plugins,,,未知,,非单篇内容链接,2026-09-09T10:04:02.525000+08:00
finance,华尔街见闻,华尔街见闻早餐FM-Radio | 2026年9月8日,https://wallstreetcn.com/articles/3781261,,2026-09-08T07:04:27+08:00,有来源依据,原文发布时间,,2026-09-09T10:04:02.525000+08:00
